,alb,til,tuc,peine,sop,mop,sop_iny,mop_iny
MPS-CC,-0.0007045657277311114,-0.1406698837749635,-4.130677430431882e-07,-1.2033286421186605e-07,-0.006284755214372299,-0.005127516356082954,0.026788337306606336,0.025262216993575583
PN-03,-0.039859759854866506,-0.09179866569027889,-0.08778485839076135,-0.07502165114419648,-0.004928007347020831,-0.004587357084559304,0.06763413851876164,0.0629588922156077
PN-03,-0.039859759854866506,-0.09179866569027889,-0.08778485839076135,-0.07502165114419648,-0.004928007347020831,-0.004587357084559304,0.06763413851876164,0.0629588922156077
PN-03,-0.039859759854866506,-0.09179866569027889,-0.08778485839076135,-0.07502165114419648,-0.004928007347020831,-0.004587357084559304,0.06763413851876164,0.0629588922156077
PN-04,-0.0005283603133126388,-0.06659919683770661,-0.010068074299272997,-0.008480529716951494,-0.021863625963342834,-0.01913476919693321,0.19887051671236858,0.18602415969042638
PN-04,-0.0005283603133126388,-0.06659919683770661,-0.010068074299272997,-0.008480529716951494,-0.021863625963342834,-0.01913476919693321,0.19887051671236858,0.18602415969042638
PN-04,-0.0005283603133126388,-0.06659919683770661,-0.010068074299272997,-0.008480529716951494,-0.021863625963342834,-0.01913476919693321,0.19887051671236858,0.18602415969042638
PN-07,-0.0005811099039285391,-0.0141219018646,-0.013739327911144157,-0.010687727555213323,-0.016681366528751903,-0.012815124719137372,0.003973893618576569,0.0032749072303064394
PN-07,-0.0005811099039285391,-0.0141219018646,-0.013739327911144157,-0.010687727555213323,-0.016681366528751903,-0.012815124719137372,0.003973893618576569,0.0032749072303064394
PN-07,-0.0005811099039285391,-0.0141219018646,-0.013739327911144157,-0.010687727555213323,-0.016681366528751903,-0.012815124719137372,0.003973893618576569,0.0032749072303064394
PN-08A,-0.0006977241241595971,-2.6774669502755508e-06,-1.2485254938113977e-06,-1.0713296423985228e-06,-0.010032588317497506,-0.00965241661807356,0.0015503147607317997,0.0015472325129962316
PN-08A,-0.0006977241241595971,-2.6774669502755508e-06,-1.2485254938113977e-06,-1.0713296423985228e-06,-0.010032588317497506,-0.00965241661807356,0.0015503147607317997,0.0015472325129962316
PN-08A,-0.0006977241241595971,-2.6774669502755508e-06,-1.2485254938113977e-06,-1.0713296423985228e-06,-0.010032588317497506,-0.00965241661807356,0.0015503147607317997,0.0015472325129962316
PN-09,-0.0003998306947256879,-0.09925988209701751,-0.0011094074189626057,-0.0010739841444274603,-0.01110517982809044,-0.010368333556910341,0.049348633662822564,0.04713804479103806
PN-09,-0.0003998306947256879,-0.09925988209701751,-0.0011094074189626057,-0.0010739841444274603,-0.01110517982809044,-0.010368333556910341,0.049348633662822564,0.04713804479103806
PN-09,-0.0003998306947256879,-0.09925988209701751,-0.0011094074189626057,-0.0010739841444274603,-0.01110517982809044,-0.010368333556910341,0.049348633662822564,0.04713804479103806
PP-01,-8.264037336893854e-05,-0.006556961827848805,-0.0026415285849975744,-0.0022553948380214543,-0.002109938066877559,-0.0017927394894020092,2.154289396492677e-34,2.060199617338277e-34
PP-01,-8.264037336893854e-05,-0.006556961827848805,-0.0026415285849975744,-0.0022553948380214543,-0.002109938066877559,-0.0017927394894020092,2.154289396492677e-34,2.060199617338277e-34
PP-01,-8.264037336893854e-05,-0.006556961827848805,-0.0026415285849975744,-0.0022553948380214543,-0.002109938066877559,-0.0017927394894020092,2.154289396492677e-34,2.060199617338277e-34
PP-03,-4.655142936295634e-05,-0.013069033363708616,-0.0017578619060804163,-0.00014052459897010986,-0.008839159262179621,-0.005268555085413979,0.00510287747692253,0.0030409332352045117
PP-03,-4.655142936295634e-05,-0.013069033363708616,-0.0017578619060804163,-0.00014052459897010986,-0.008839159262179621,-0.005268555085413979,0.00510287747692253,0.0030409332352045117
PP-03,-4.655142936295634e-05,-0.013069033363708616,-0.0017578619060804163,-0.00014052459897010986,-0.008839159262179621,-0.005268555085413979,0.00510287747692253,0.0030409332352045117
REGLILLA INTERNA CONAF,-0.04701505916841503,-0.00026728663870397853,-2.29515035745414e-05,-1.779027139201999e-05,-0.0002875834651354342,-0.0002699113214098689,0.0035796091345494793,0.003338194583925605
REGLILLA INTERNA CONAF,-0.04701505916841503,-0.00026728663870397853,-2.29515035745414e-05,-1.779027139201999e-05,-0.0002875834651354342,-0.0002699113214098689,0.0035796091345494793,0.003338194583925605
REGLILLA INTERNA CONAF,-0.04701505916841503,-0.00026728663870397853,-2.29515035745414e-05,-1.779027139201999e-05,-0.0002875834651354342,-0.0002699113214098689,0.0035796091345494793,0.003338194583925605
REGLILLA SALADA CONAF,-0.000935777172591241,-0.03210721992272167,-0.0011675110547237672,-0.0006741962350657144,-0.002743032037948678,-0.002641281971628082,0.02652022176160324,0.025842878524348814
REGLILLA SALADA CONAF,-0.000935777172591241,-0.03210721992272167,-0.0011675110547237672,-0.0006741962350657144,-0.002743032037948678,-0.002641281971628082,0.02652022176160324,0.025842878524348814
REGLILLA SALADA CONAF,-0.000935777172591241,-0.03210721992272167,-0.0011675110547237672,-0.0006741962350657144,-0.002743032037948678,-0.002641281971628082,0.02652022176160324,0.025842878524348814
REGLILLA SALADITA CONAF,-0.00010468783609186747,-0.1765290681010426,-0.003206924322958278,-0.0018890575904320043,-0.0016919785377714786,-0.0016271309568413625,0.017988043118546553,0.0172206873103221
REGLILLA SALADITA CONAF,-0.00010468783609186747,-0.1765290681010426,-0.003206924322958278,-0.0018890575904320043,-0.0016919785377714786,-0.0016271309568413625,0.017988043118546553,0.0172206873103221
REGLILLA SALADITA CONAF,-0.00010468783609186747,-0.1765290681010426,-0.003206924322958278,-0.0018890575904320043,-0.0016919785377714786,-0.0016271309568413625,0.017988043118546553,0.0172206873103221
Zanja Camino a Peine,-0.00021622054740687996,-0.092268627207657,-3.4303205628434086e-12,-6.128973857543291e-13,-0.007750195857297325,-0.005467854544366173,0.13880585002774784,0.12668276922749427
Zanja Camino a Peine,-0.00021622054740687996,-0.092268627207657,-3.4303205628434086e-12,-6.128973857543291e-13,-0.007750195857297325,-0.005467854544366173,0.13880585002774784,0.12668276922749427
Zanja Camino a Peine,-0.00021622054740687996,-0.092268627207657,-3.4303205628434086e-12,-6.128973857543291e-13,-0.007750195857297325,-0.005467854544366173,0.13880585002774784,0.12668276922749427
mean,-8.45266079309703,-0.16320461000182274,-0.005921105123010636,-0.00459796022895687,-0.01979604365769717,-0.016659383176798114,0.8331604833522978,0.7537981769053137
median,-0.0004947121963281057,-0.0903854551093148,-7.665229984053049e-06,-4.885617510321878e-06,-0.009194112199267919,-0.008434088499235142,0.0924574309629792,0.08821979419427761
q25,-0.001831493029703817,-0.16624681860789775,-0.0032513641651710366,-0.0021638105261240917,-0.024544980142898506,-0.020230207508566557,0.015561850951696305,0.01388259306005803
q75,-0.00013701171310589823,-0.01584967004322372,-4.127210538489012e-08,-7.673697536014912e-09,-0.002606314056598839,-0.002451899698136796,0.31769028175510977,0.30163639591355884
