Fecha,Pozo 1028
28/07/2024,2.328
29/07/2024,2.328
30/07/2024,2.327
31/07/2024,2.328
01/08/2024,2.328
02/08/2024,2.329
03/08/2024,2.328
04/08/2024,2.329
05/08/2024,2.328
05/08/2024,2.327
06/08/2024,2.328
07/08/2024,2.331
08/08/2024,2.329
09/08/2024,2.332
09/08/2024,2.33
10/08/2024,2.332
11/08/2024,2.332
12/08/2024,2.333
13/08/2024,2.333
14/08/2024,2.334
15/08/2024,2.334
16/08/2024,2.333
17/08/2024,2.334
18/08/2024,2.334
19/08/2024,2.335
20/08/2024,2.335
21/08/2024,2.335
22/08/2024,2.336
23/08/2024,2.336
23/08/2024,2.336
24/08/2024,2.336
24/08/2024,2.335
25/08/2024,2.336
26/08/2024,2.337
27/08/2024,2.336
28/08/2024,2.336
29/08/2024,2.338
30/08/2024,2.337
31/08/2024,2.339
01/09/2024,2.339
02/09/2024,2.338
03/09/2024,2.338
04/09/2024,2.339
05/09/2024,2.339
05/09/2024,2.338
06/09/2024,2.34
07/09/2024,2.34
08/09/2024,2.341
09/09/2024,2.342
10/09/2024,2.342
11/09/2024,2.342
12/09/2024,2.342
12/09/2024,2.34
13/09/2024,2.342
14/09/2024,2.342
15/09/2024,2.343
16/09/2024,2.343
17/09/2024,2.344
18/09/2024,2.343
19/09/2024,2.344
20/09/2024,2.344
21/09/2024,2.344
22/09/2024,2.345
23/09/2024,2.345
24/09/2024,2.345
25/09/2024,2.345
26/09/2024,2.343
26/09/2024,2.342
27/09/2024,2.342
28/09/2024,2.342
29/09/2024,2.346
30/09/2024,2.347
01/10/2024,2.347
02/10/2024,2.348
03/10/2024,2.348
04/10/2024,2.349
05/10/2024,2.348
05/10/2024,2.351
06/10/2024,2.348
07/10/2024,2.348
08/10/2024,2.348
09/10/2024,2.349
10/10/2024,2.349
11/10/2024,2.349
12/10/2024,2.348
13/10/2024,2.351
14/10/2024,2.351
15/10/2024,2.352
16/10/2024,2.352
17/10/2024,2.352
18/10/2024,2.352
19/10/2024,2.353
20/10/2024,2.352
20/10/2024,2.355
21/10/2024,2.352
21/10/2024,2.351
22/10/2024,2.352
23/10/2024,2.352
24/10/2024,2.353
25/10/2024,2.353
26/10/2024,2.353
27/10/2024,2.354
28/10/2024,2.353
29/10/2024,2.355
30/10/2024,2.354
31/10/2024,
01/11/2024,
02/11/2024,
03/11/2024,
04/11/2024,2.355
05/11/2024,2.355
06/11/2024,2.355
07/11/2024,2.356
08/11/2024,2.356
08/11/2024,2.354
09/11/2024,2.356
10/11/2024,2.358
11/11/2024,2.358
12/11/2024,2.358
13/11/2024,2.357
14/11/2024,2.357
15/11/2024,2.356
16/11/2024,2.358
17/11/2024,2.358
18/11/2024,2.358
19/11/2024,2.358
20/11/2024,2.358
21/11/2024,2.358
21/11/2024,2.356
22/11/2024,2.358
22/11/2024,2.358
23/11/2024,2.359
24/11/2024,2.359
25/11/2024,2.359
26/11/2024,2.359
27/11/2024,2.359
28/11/2024,2.36
29/11/2024,2.361
30/11/2024,2.361
01/12/2024,2.361
02/12/2024,2.362
03/12/2024,2.36
04/12/2024,2.36
04/12/2024,2.36
05/12/2024,2.359
06/12/2024,2.357
06/12/2024,2.36
07/12/2024,2.358
08/12/2024,2.358
09/12/2024,2.359
10/12/2024,2.36
11/12/2024,2.36
12/12/2024,2.359
13/12/2024,2.36
14/12/2024,2.36
15/12/2024,2.36
