Fecha,Pozo L10-11
07/11/2018,2.442
08/11/2018,2.444
09/11/2018,2.444
10/11/2018,2.443
11/11/2018,2.442
12/11/2018,2.445
13/11/2018,2.446
15/11/2018,2.446
16/11/2018,2.446
17/11/2018,2.447
18/11/2018,2.447
19/11/2018,2.447
21/11/2018,2.449
22/11/2018,2.45
23/11/2018,2.45
24/11/2018,2.449
24/11/2018,2.449
25/11/2018,2.448
26/11/2018,2.448
27/11/2018,2.449
28/11/2018,2.447
29/11/2018,2.449
30/11/2018,2.448
01/12/2018,2.449
02/12/2018,2.45
03/12/2018,2.451
04/12/2018,2.452
05/12/2018,2.454
06/12/2018,2.454
07/12/2018,2.458
08/12/2018,2.457
09/12/2018,2.457
10/12/2018,2.458
11/12/2018,2.457
12/12/2018,2.452
13/12/2018,2.45
14/12/2018,2.45
15/12/2018,2.45
16/12/2018,2.449
17/12/2018,2.449
18/12/2018,2.449
19/12/2018,2.452
20/12/2018,2.453
21/12/2018,2.452
22/12/2018,2.453
23/12/2018,2.454
24/12/2018,2.455
24/12/2018,2.453
25/12/2018,2.452
26/12/2018,2.448
27/12/2018,2.45
28/12/2018,2.448
29/12/2018,2.45
30/12/2018,2.448
31/12/2018,2.449
01/01/2019,2.45
02/01/2019,2.45
03/01/2019,2.45
04/01/2019,2.451
05/01/2019,2.451
06/01/2019,2.452
07/01/2019,2.453
08/01/2019,2.454
09/01/2019,2.455
10/01/2019,2.456
11/01/2019,2.457
12/01/2019,2.459
13/01/2019,2.458
14/01/2019,2.458
15/01/2019,2.46
16/01/2019,2.456
17/01/2019,2.458
18/01/2019,2.457
19/01/2019,2.458
20/01/2019,2.458
21/01/2019,2.457
22/01/2019,2.457
23/01/2019,2.456
24/01/2019,2.458
24/01/2019,2.459
25/01/2019,2.458
26/01/2019,2.457
27/01/2019,2.455
28/01/2019,2.456
29/01/2019,2.457
31/01/2019,2.455
01/02/2019,1.971
02/02/2019,1.799
03/02/2019,1.645
04/02/2019,1.542
05/02/2019,1.578
06/02/2019,1.612
07/02/2019,1.637
08/02/2019,1.613
09/02/2019,1.531
10/02/2019,1.539
11/02/2019,1.554
12/02/2019,1.579
13/02/2019,1.592
14/02/2019,1.61
15/02/2019,1.627
16/02/2019,1.643
17/02/2019,1.65
18/02/2019,1.663
19/02/2019,1.669
20/02/2019,1.676
21/02/2019,1.681
22/02/2019,1.684
23/02/2019,1.684
24/02/2019,1.691
25/02/2019,1.701
26/02/2019,1.708
27/02/2019,1.708
28/02/2019,1.719
01/03/2019,1.725
02/03/2019,1.729
03/03/2019,1.731
04/03/2019,1.732
05/03/2019,1.74
06/03/2019,1.744
07/03/2019,1.751
08/03/2019,1.749
09/03/2019,1.752
10/03/2019,1.758
11/03/2019,1.761
12/03/2019,1.766
13/03/2019,1.767
14/03/2019,1.775
15/03/2019,1.769
16/03/2019,1.781
17/03/2019,1.784
18/03/2019,1.787
19/03/2019,1.788
20/03/2019,1.783
21/03/2019,1.793
22/03/2019,1.794
23/03/2019,1.798
24/03/2019,1.798
25/03/2019,1.799
26/03/2019,1.804
27/03/2019,1.794
28/03/2019,1.808
29/03/2019,1.807
30/03/2019,1.806
31/03/2019,1.808
01/04/2019,1.807
02/04/2019,1.809
03/04/2019,1.81
04/04/2019,1.818
05/04/2019,1.824
06/04/2019,1.829
07/04/2019,1.828
08/04/2019,1.827
09/04/2019,1.828
10/04/2019,1.82
11/04/2019,1.83
12/04/2019,1.835
13/04/2019,1.84
14/04/2019,1.844
15/04/2019,1.845
16/04/2019,1.847
17/04/2019,1.842
18/04/2019,1.843
19/04/2019,1.847
20/04/2019,1.849
21/04/2019,1.852
22/04/2019,1.852
23/04/2019,1.85
24/04/2019,1.857
25/04/2019,1.86
26/04/2019,1.866
27/04/2019,1.865
28/04/2019,1.864
29/04/2019,1.867
30/04/2019,1.862
01/05/2019,1.857
02/05/2019,1.863
03/05/2019,1.865
04/05/2019,1.866
05/05/2019,1.869
06/05/2019,1.872
07/05/2019,1.871
08/05/2019,1.867
09/05/2019,1.868
10/05/2019,1.867
11/05/2019,1.874
12/05/2019,1.886
13/05/2019,1.892
14/05/2019,1.893
15/05/2019,1.889
16/05/2019,1.888
17/05/2019,1.888
18/05/2019,1.888
19/05/2019,1.891
20/05/2019,1.899
21/05/2019,1.903
22/05/2019,1.901
23/05/2019,1.907
24/05/2019,1.907
25/05/2019,1.907
26/05/2019,1.909
27/05/2019,1.913
28/05/2019,1.918
29/05/2019,1.912
30/05/2019,1.917
31/05/2019,1.917
01/06/2019,1.919
02/06/2019,1.924
03/06/2019,1.925
04/06/2019,1.934
05/06/2019,1.929
06/06/2019,1.93
07/06/2019,1.93
08/06/2019,1.936
09/06/2019,1.938
10/06/2019,1.94
11/06/2019,1.945
12/06/2019,1.947
13/06/2019,1.948
14/06/2019,1.942
15/06/2019,1.941
16/06/2019,1.943
17/06/2019,1.947
18/06/2019,1.95
19/06/2019,1.956
20/06/2019,1.954
21/06/2019,1.957
22/06/2019,1.957
23/06/2019,1.954
24/06/2019,1.954
25/06/2019,1.96
26/06/2019,1.962
27/06/2019,1.963
28/06/2019,1.971
29/06/2019,1.973
30/06/2019,1.975
01/07/2019,1.978
02/07/2019,1.972
03/07/2019,1.968
04/07/2019,1.977
05/07/2019,1.981
06/07/2019,1.985
07/07/2019,1.988
08/07/2019,1.991
09/07/2019,1.987
10/07/2019,1.984
11/07/2019,1.992
12/07/2019,1.993
13/07/2019,1.994
14/07/2019,1.996
15/07/2019,1.994
16/07/2019,2.001
17/07/2019,2.003
18/07/2019,2.008
19/07/2019,2.006
20/07/2019,1.998
21/07/2019,2.0
22/07/2019,2.007
23/07/2019,2.003
24/07/2019,2.005
25/07/2019,2.015
26/07/2019,2.024
27/07/2019,2.024
28/07/2019,2.028
29/07/2019,2.03
30/07/2019,2.03
31/07/2019,2.028
01/08/2019,2.032
02/08/2019,2.027
03/08/2019,2.036
04/08/2019,2.038
05/08/2019,2.04
06/08/2019,2.042
07/08/2019,2.037
08/08/2019,2.044
09/08/2019,2.044
10/08/2019,2.047
11/08/2019,2.047
12/08/2019,2.049
13/08/2019,2.048
14/08/2019,2.048
15/08/2019,2.051
16/08/2019,2.051
17/08/2019,2.05
18/08/2019,2.05
19/08/2019,2.053
20/08/2019,2.051
21/08/2019,2.045
22/08/2019,2.053
23/08/2019,2.048
24/08/2019,2.046
25/08/2019,2.048
26/08/2019,2.05
27/08/2019,2.049
28/08/2019,2.05
29/08/2019,2.05
30/08/2019,2.052
31/08/2019,2.052
01/09/2019,2.054
02/09/2019,2.054
03/09/2019,2.056
04/09/2019,2.06
04/09/2019,2.06
04/09/2019,2.057
05/09/2019,2.052
06/09/2019,2.051
07/09/2019,2.049
08/09/2019,2.05
09/09/2019,2.059
10/09/2019,2.059
11/09/2019,2.061
12/09/2019,2.064
13/09/2019,2.065
14/09/2019,2.066
15/09/2019,2.062
16/09/2019,2.061
17/09/2019,2.057
18/09/2019,2.052
19/09/2019,2.053
20/09/2019,2.057
21/09/2019,2.06
22/09/2019,2.057
23/09/2019,2.058
24/09/2019,2.061
25/09/2019,2.057
26/09/2019,2.06
27/09/2019,2.06
28/09/2019,2.056
29/09/2019,2.057
30/09/2019,2.059
01/10/2019,2.06
02/10/2019,2.058
03/10/2019,2.059
04/10/2019,2.059
05/10/2019,2.062
06/10/2019,2.066
07/10/2019,2.065
08/10/2019,2.072
09/10/2019,2.069
10/10/2019,2.067
11/10/2019,2.067
12/10/2019,2.066
13/10/2019,2.068
14/10/2019,2.072
15/10/2019,2.074
16/10/2019,2.069
17/10/2019,2.069
18/10/2019,2.068
19/10/2019,2.068
20/10/2019,2.071
21/10/2019,2.07
22/10/2019,2.073
31/10/2019,2.068
01/11/2019,2.073
02/11/2019,2.067
03/11/2019,2.068
04/11/2019,2.07
05/11/2019,2.073
06/11/2019,2.075
07/11/2019,2.073
08/11/2019,2.071
09/11/2019,2.075
10/11/2019,2.075
11/11/2019,2.075
12/11/2019,2.076
13/11/2019,2.075
14/11/2019,2.075
15/11/2019,2.074
16/11/2019,2.073
17/11/2019,2.073
18/11/2019,2.074
19/11/2019,2.078
20/11/2019,2.079
21/11/2019,2.081
22/11/2019,2.08
23/11/2019,2.078
24/11/2019,2.078
25/11/2019,2.079
26/11/2019,2.083
27/11/2019,2.085
28/11/2019,2.08
29/11/2019,2.083
30/11/2019,2.081
01/12/2019,2.081
02/12/2019,2.086
03/12/2019,2.083
04/12/2019,2.088
05/12/2019,2.092
06/12/2019,2.091
07/12/2019,2.093
08/12/2019,2.095
09/12/2019,2.095
10/12/2019,2.096
11/12/2019,2.097
12/12/2019,2.091
13/12/2019,2.097
14/12/2019,2.1
15/12/2019,2.101
16/12/2019,2.097
17/12/2019,2.097
18/12/2019,2.1
19/12/2019,2.103
20/12/2019,2.106
21/12/2019,2.107
22/12/2019,2.108
23/12/2019,2.106
24/12/2019,2.107
25/12/2019,2.105
26/12/2019,2.105
27/12/2019,2.105
28/12/2019,2.103
29/12/2019,2.103
30/12/2019,2.105
31/12/2019,2.105
01/01/2020,2.109
02/01/2020,2.111
03/01/2020,2.114
04/01/2020,2.116
05/01/2020,2.116
06/01/2020,2.118
07/01/2020,2.119
08/01/2020,2.123
09/01/2020,2.12
10/01/2020,2.117
11/01/2020,2.117
12/01/2020,2.125
13/01/2020,2.118
14/01/2020,2.121
15/01/2020,2.123
16/01/2020,2.125
17/01/2020,2.129
18/01/2020,2.128
19/01/2020,2.129
20/01/2020,2.13
21/01/2020,2.129
22/01/2020,2.128
23/01/2020,2.125
24/01/2020,2.129
25/01/2020,2.134
26/01/2020,2.137
27/01/2020,2.138
28/01/2020,2.134
29/01/2020,2.124
30/01/2020,2.116
31/01/2020,2.12
01/02/2020,2.122
02/02/2020,2.127
03/02/2020,2.131
04/02/2020,2.132
05/02/2020,2.132
06/02/2020,2.132
07/02/2020,2.137
08/02/2020,2.138
09/02/2020,2.141
10/02/2020,2.142
11/02/2020,2.141
12/02/2020,2.151
13/02/2020,2.149
14/02/2020,2.15
15/02/2020,2.155
16/02/2020,2.156
17/02/2020,2.153
18/02/2020,2.159
19/02/2020,2.163
20/02/2020,2.156
21/02/2020,2.161
22/02/2020,2.168
23/02/2020,2.171
24/02/2020,2.171
25/02/2020,2.174
26/02/2020,2.177
27/02/2020,2.175
28/02/2020,2.181
29/02/2020,2.181
01/03/2020,2.182
02/03/2020,2.183
03/03/2020,2.185
04/03/2020,2.185
05/03/2020,2.183
06/03/2020,2.182
07/03/2020,2.185
08/03/2020,2.187
09/03/2020,2.192
10/03/2020,2.189
11/03/2020,2.194
12/03/2020,2.194
13/03/2020,2.197
14/03/2020,2.197
15/03/2020,2.195
16/03/2020,2.194
17/03/2020,2.2
18/03/2020,2.202
19/03/2020,2.201
20/03/2020,2.203
21/03/2020,2.205
22/03/2020,2.207
23/03/2020,2.209
24/03/2020,2.208
25/03/2020,2.211
26/03/2020,2.212
27/03/2020,2.212
28/03/2020,2.215
29/03/2020,2.216
30/03/2020,2.22
31/03/2020,2.22
01/04/2020,2.223
02/04/2020,2.218
03/04/2020,2.221
04/04/2020,2.217
05/04/2020,2.222
06/04/2020,2.223
07/04/2020,2.228
08/04/2020,2.229
09/04/2020,2.23
10/04/2020,2.233
11/04/2020,2.235
12/04/2020,2.237
13/04/2020,2.24
14/04/2020,2.241
15/04/2020,2.242
16/04/2020,2.246
16/04/2020,2.246
17/04/2020,2.25
18/04/2020,2.251
19/04/2020,2.253
20/04/2020,2.253
21/04/2020,2.254
22/04/2020,2.251
23/04/2020,2.254
24/04/2020,2.255
25/04/2020,2.257
26/04/2020,2.26
27/04/2020,2.26
28/04/2020,2.261
29/04/2020,2.263
30/04/2020,2.266
01/05/2020,2.266
02/05/2020,2.268
03/05/2020,2.268
04/05/2020,2.266
05/05/2020,2.27
06/05/2020,2.27
07/05/2020,2.271
08/05/2020,2.276
09/05/2020,2.276
10/05/2020,2.278
11/05/2020,2.28
12/05/2020,2.282
13/05/2020,2.285
14/05/2020,2.285
15/05/2020,2.287
16/05/2020,2.286
17/05/2020,2.291
18/05/2020,2.294
19/05/2020,2.296
20/05/2020,2.295
21/05/2020,2.297
22/05/2020,2.304
23/05/2020,2.306
24/05/2020,2.305
25/05/2020,2.307
26/05/2020,2.309
27/05/2020,2.31
28/05/2020,2.313
29/05/2020,2.314
30/05/2020,2.314
31/05/2020,2.315
01/06/2020,2.318
02/06/2020,2.319
03/06/2020,2.315
04/06/2020,2.316
05/06/2020,2.326
06/06/2020,2.33
07/06/2020,2.332
08/06/2020,2.333
09/06/2020,2.333
10/06/2020,2.33
11/06/2020,2.334
12/06/2020,2.336
13/06/2020,2.336
14/06/2020,2.336
15/06/2020,2.335
16/06/2020,2.338
17/06/2020,2.339
18/06/2020,2.342
19/06/2020,2.343
20/06/2020,2.343
21/06/2020,2.345
22/06/2020,2.344
23/06/2020,2.347
24/06/2020,2.345
25/06/2020,2.35
26/06/2020,2.349
27/06/2020,2.348
28/06/2020,2.349
29/06/2020,2.351
30/06/2020,2.355
01/07/2020,2.356
02/07/2020,2.358
03/07/2020,2.358
04/07/2020,2.359
05/07/2020,2.36
06/07/2020,2.362
07/07/2020,2.362
08/07/2020,2.366
09/07/2020,2.367
10/07/2020,2.369
11/07/2020,2.372
12/07/2020,2.372
13/07/2020,2.374
14/07/2020,2.377
15/07/2020,2.378
16/07/2020,2.378
17/07/2020,2.379
18/07/2020,2.381
19/07/2020,2.381
20/07/2020,2.383
21/07/2020,2.384
22/07/2020,2.382
22/07/2020,2.384
22/07/2020,2.382
23/07/2020,2.384
24/07/2020,2.388
25/07/2020,2.388
26/07/2020,2.389
27/07/2020,2.392
28/07/2020,2.394
29/07/2020,2.392
30/07/2020,2.395
31/07/2020,2.396
01/08/2020,2.398
02/08/2020,2.398
03/08/2020,2.398
04/08/2020,2.399
05/08/2020,2.397
06/08/2020,2.398
07/08/2020,2.399
08/08/2020,2.401
09/08/2020,2.402
10/08/2020,2.401
11/08/2020,2.401
12/08/2020,2.4
13/08/2020,2.402
14/08/2020,2.405
15/08/2020,2.402
16/08/2020,2.405
17/08/2020,2.407
18/08/2020,2.409
19/08/2020,2.41
20/08/2020,2.414
21/08/2020,2.413
22/08/2020,2.415
22/08/2020,2.416
23/08/2020,2.414
24/08/2020,2.415
25/08/2020,2.197
26/08/2020,2.072
27/08/2020,2.057
28/08/2020,2.055
29/08/2020,2.054
30/08/2020,2.056
31/08/2020,2.063
01/09/2020,2.068
02/09/2020,2.071
03/09/2020,2.083
04/09/2020,2.086
05/09/2020,2.092
06/09/2020,2.096
07/09/2020,2.096
08/09/2020,2.102
09/09/2020,2.101
10/09/2020,2.101
11/09/2020,2.104
12/09/2020,2.106
13/09/2020,2.109
14/09/2020,2.112
15/09/2020,2.121
16/09/2020,2.117
17/09/2020,2.121
18/09/2020,2.122
19/09/2020,2.125
20/09/2020,2.126
21/09/2020,2.129
22/09/2020,2.139
22/09/2020,2.139
22/09/2020,2.138
23/09/2020,2.139
24/09/2020,2.135
25/09/2020,2.138
26/09/2020,2.138
27/09/2020,2.139
28/09/2020,2.142
29/09/2020,2.147
30/09/2020,2.149
01/10/2020,2.148
02/10/2020,2.151
03/10/2020,2.152
04/10/2020,2.153
05/10/2020,2.15
06/10/2020,2.157
07/10/2020,2.158
08/10/2020,2.16
09/10/2020,2.159
10/10/2020,2.16
11/10/2020,2.161
12/10/2020,2.161
13/10/2020,2.163
14/10/2020,2.168
15/10/2020,2.167
16/10/2020,2.17
17/10/2020,2.171
18/10/2020,2.172
19/10/2020,2.173
20/10/2020,2.178
21/10/2020,2.179
22/10/2020,2.178
22/10/2020,2.178
23/10/2020,2.18
24/10/2020,2.182
25/10/2020,2.184
26/10/2020,2.186
27/10/2020,2.186
28/10/2020,2.19
29/10/2020,2.193
30/10/2020,2.192
31/10/2020,2.198
01/11/2020,2.2
02/11/2020,2.201
03/11/2020,2.202
04/11/2020,2.204
05/11/2020,2.203
06/11/2020,2.201
07/11/2020,2.201
08/11/2020,2.204
09/11/2020,2.207
10/11/2020,2.208
11/11/2020,2.209
12/11/2020,2.212
13/11/2020,2.215
14/11/2020,2.214
15/11/2020,2.217
16/11/2020,2.217
17/11/2020,2.217
18/11/2020,2.219
19/11/2020,2.217
20/11/2020,2.226
21/11/2020,2.226
22/11/2020,2.222
22/11/2020,2.22
23/11/2020,2.227
24/11/2020,2.227
25/11/2020,2.221
26/11/2020,2.218
27/11/2020,2.223
28/11/2020,2.226
29/11/2020,2.226
30/11/2020,2.221
01/12/2020,2.226
02/12/2020,2.227
03/12/2020,2.228
04/12/2020,2.227
05/12/2020,2.232
06/12/2020,2.23
07/12/2020,2.232
08/12/2020,2.237
09/12/2020,2.234
10/12/2020,2.236
11/12/2020,2.233
12/12/2020,2.236
13/12/2020,2.238
14/12/2020,2.24
15/12/2020,2.241
16/12/2020,2.24
17/12/2020,2.241
18/12/2020,2.245
19/12/2020,2.244
20/12/2020,2.244
21/12/2020,2.248
22/12/2020,2.253
22/12/2020,2.253
23/12/2020,2.244
24/12/2020,2.249
25/12/2020,2.248
26/12/2020,2.248
27/12/2020,2.253
28/12/2020,2.256
29/12/2020,2.257
30/12/2020,2.254
31/12/2020,2.259
01/01/2021,2.256
02/01/2021,2.259
03/01/2021,2.257
04/01/2021,2.258
05/01/2021,2.259
06/01/2021,2.26
07/01/2021,2.264
08/01/2021,2.264
09/01/2021,2.263
10/01/2021,2.263
11/01/2021,2.261
12/01/2021,2.265
13/01/2021,2.263
14/01/2021,2.263
15/01/2021,2.263
16/01/2021,2.265
17/01/2021,2.268
18/01/2021,2.268
19/01/2021,2.27
20/01/2021,2.269
21/01/2021,2.269
22/01/2021,2.276
22/01/2021,2.276
23/01/2021,2.274
24/01/2021,2.273
25/01/2021,2.274
26/01/2021,2.278
27/01/2021,2.281
27/01/2021,2.282
28/01/2021,2.281
29/01/2021,2.282
30/01/2021,2.284
31/01/2021,2.285
01/02/2021,2.285
02/02/2021,2.286
03/02/2021,2.281
04/02/2021,2.287
05/02/2021,2.287
06/02/2021,2.285
07/02/2021,2.284
08/02/2021,2.285
09/02/2021,2.285
10/02/2021,2.29
11/02/2021,2.288
12/02/2021,2.29
13/02/2021,2.292
14/02/2021,2.297
15/02/2021,2.3
16/02/2021,2.303
17/02/2021,2.301
18/02/2021,2.3
19/02/2021,2.302
20/02/2021,2.307
21/02/2021,2.303
22/02/2021,2.308
23/02/2021,2.308
24/02/2021,2.307
25/02/2021,2.309
26/02/2021,2.31
27/02/2021,2.31
27/02/2021,2.31
28/02/2021,2.31
01/03/2021,2.31
02/03/2021,2.312
03/03/2021,2.312
04/03/2021,2.31
05/03/2021,2.314
06/03/2021,2.311
07/03/2021,2.316
08/03/2021,2.318
09/03/2021,2.319
10/03/2021,2.317
11/03/2021,2.32
12/03/2021,2.318
13/03/2021,2.32
14/03/2021,2.324
15/03/2021,2.327
16/03/2021,2.329
17/03/2021,2.326
18/03/2021,2.325
19/03/2021,2.328
20/03/2021,2.332
21/03/2021,2.331
22/03/2021,2.338
22/03/2021,2.338
23/03/2021,2.333
24/03/2021,2.336
25/03/2021,2.335
26/03/2021,2.342
26/03/2021,2.342
27/03/2021,2.34
28/03/2021,2.341
29/03/2021,2.344
30/03/2021,2.345
31/03/2021,2.342
01/04/2021,2.342
02/04/2021,2.342
03/04/2021,2.344
04/04/2021,2.345
05/04/2021,2.348
06/04/2021,2.351
07/04/2021,2.352
08/04/2021,2.354
09/04/2021,2.355
10/04/2021,2.357
11/04/2021,2.357
12/04/2021,2.36
13/04/2021,2.362
14/04/2021,2.359
15/04/2021,2.36
16/04/2021,2.361
17/04/2021,2.364
18/04/2021,2.365
19/04/2021,2.373
20/04/2021,2.374
21/04/2021,2.373
22/04/2021,2.377
22/04/2021,2.377
23/04/2021,2.376
24/04/2021,2.379
25/04/2021,2.381
26/04/2021,2.383
27/04/2021,2.386
27/04/2021,2.383
27/04/2021,2.383
28/04/2021,2.389
29/04/2021,2.388
30/04/2021,2.389
01/05/2021,2.39
02/05/2021,2.392
03/05/2021,2.394
04/05/2021,2.395
05/05/2021,2.399
06/05/2021,2.402
06/05/2021,2.402
07/05/2021,2.401
08/05/2021,2.401
09/05/2021,2.403
10/05/2021,2.403
11/05/2021,2.406
12/05/2021,2.405
13/05/2021,2.409
14/05/2021,2.409
15/05/2021,2.412
16/05/2021,2.412
17/05/2021,2.413
18/05/2021,2.414
19/05/2021,2.414
20/05/2021,2.417
21/05/2021,2.417
22/05/2021,2.418
22/05/2021,2.418
23/05/2021,2.42
24/05/2021,2.423
25/05/2021,2.425
26/05/2021,2.426
27/05/2021,2.425
28/05/2021,2.422
29/05/2021,2.427
30/05/2021,2.428
31/05/2021,2.429
01/06/2021,2.431
02/06/2021,2.43
03/06/2021,2.431
04/06/2021,2.435
05/06/2021,2.436
06/06/2021,2.436
07/06/2021,2.437
08/06/2021,2.438
09/06/2021,2.441
10/06/2021,2.443
11/06/2021,2.448
12/06/2021,2.447
13/06/2021,2.445
14/06/2021,2.447
15/06/2021,2.449
16/06/2021,2.448
17/06/2021,2.447
18/06/2021,2.452
19/06/2021,2.455
20/06/2021,2.457
21/06/2021,2.453
22/06/2021,2.453
23/06/2021,2.453
24/06/2021,2.459
24/06/2021,2.46
25/06/2021,2.457
26/06/2021,2.458
27/06/2021,2.458
27/06/2021,2.458
28/06/2021,2.46
29/06/2021,2.464
30/06/2021,2.463
01/07/2021,2.464
02/07/2021,2.464
03/07/2021,2.465
04/07/2021,2.466
05/07/2021,2.468
06/07/2021,2.468
07/07/2021,2.466
08/07/2021,2.466
09/07/2021,2.469
10/07/2021,2.468
11/07/2021,2.469
12/07/2021,2.47
13/07/2021,2.47
14/07/2021,2.463
15/07/2021,2.465
16/07/2021,2.468
17/07/2021,2.472
18/07/2021,2.472
19/07/2021,2.471
20/07/2021,2.472
21/07/2021,2.472
22/07/2021,2.477
22/07/2021,2.477
23/07/2021,2.472
24/07/2021,2.474
25/07/2021,2.474
26/07/2021,2.474
27/07/2021,2.476
28/07/2021,2.475
29/07/2021,2.478
30/07/2021,2.477
31/07/2021,2.479
01/08/2021,2.478
02/08/2021,2.479
03/08/2021,2.48
04/08/2021,2.476
05/08/2021,2.478
06/08/2021,2.48
07/08/2021,2.48
08/08/2021,2.481
09/08/2021,2.482
10/08/2021,2.483
11/08/2021,2.481
12/08/2021,2.483
13/08/2021,2.483
14/08/2021,2.482
15/08/2021,2.484
16/08/2021,2.485
17/08/2021,2.485
18/08/2021,2.485
19/08/2021,2.485
20/08/2021,2.485
21/08/2021,2.485
22/08/2021,2.485
23/08/2021,2.487
23/08/2021,2.487
24/08/2021,2.484
25/08/2021,2.484
26/08/2021,2.487
27/08/2021,2.488
28/08/2021,2.489
29/08/2021,2.49
30/08/2021,2.489
31/08/2021,2.489
01/09/2021,2.488
02/09/2021,2.488
03/09/2021,2.489
04/09/2021,2.488
05/09/2021,2.488
06/09/2021,2.489
07/09/2021,2.488
08/09/2021,2.491
09/09/2021,2.489
10/09/2021,2.49
11/09/2021,2.491
12/09/2021,2.493
13/09/2021,2.491
14/09/2021,2.492
15/09/2021,2.491
16/09/2021,2.49
17/09/2021,2.49
18/09/2021,2.491
19/09/2021,2.49
20/09/2021,2.492
21/09/2021,2.492
22/09/2021,2.491
22/09/2021,2.493
23/09/2021,2.488
24/09/2021,2.491
25/09/2021,2.492
26/09/2021,2.491
27/09/2021,2.493
28/09/2021,2.491
29/09/2021,2.488
30/09/2021,2.492
01/10/2021,2.49
02/10/2021,2.49
03/10/2021,2.49
04/10/2021,2.491
05/10/2021,2.492
06/10/2021,2.493
07/10/2021,2.492
08/10/2021,2.494
09/10/2021,2.493
10/10/2021,2.494
11/10/2021,2.495
12/10/2021,2.496
13/10/2021,2.494
13/10/2021,2.494
14/10/2021,2.493
14/10/2021,2.494
15/10/2021,2.496
16/10/2021,2.495
17/10/2021,2.498
18/10/2021,2.498
19/10/2021,2.497
20/10/2021,2.5
21/10/2021,2.498
22/10/2021,2.499
22/10/2021,2.5
23/10/2021,2.496
24/10/2021,2.499
25/10/2021,2.498
26/10/2021,2.5
27/10/2021,2.501
28/10/2021,2.501
29/10/2021,2.499
30/10/2021,2.498
31/10/2021,2.499
01/11/2021,2.499
02/11/2021,2.499
03/11/2021,2.499
04/11/2021,2.498
05/11/2021,2.5
06/11/2021,2.502
07/11/2021,2.502
08/11/2021,2.503
09/11/2021,2.501
10/11/2021,2.5
11/11/2021,2.501
12/11/2021,2.501
13/11/2021,2.501
14/11/2021,2.501
15/11/2021,2.502
15/11/2021,2.502
16/11/2021,2.502
