Fecha,Pozo L10-4
08/07/2019,1.645
09/07/2019,1.642
10/07/2019,1.641
11/07/2019,1.646
12/07/2019,1.647
13/07/2019,1.649
14/07/2019,1.649
15/07/2019,1.647
16/07/2019,1.652
17/07/2019,1.652
18/07/2019,1.656
19/07/2019,1.654
20/07/2019,1.65
21/07/2019,1.652
22/07/2019,1.657
23/07/2019,1.653
24/07/2019,1.653
25/07/2019,1.66
26/07/2019,1.665
27/07/2019,1.666
28/07/2019,1.668
29/07/2019,1.669
30/07/2019,1.67
31/07/2019,1.669
01/08/2019,1.673
02/08/2019,1.673
03/08/2019,1.675
04/08/2019,1.678
05/08/2019,1.68
06/08/2019,1.681
07/08/2019,1.678
08/08/2019,1.682
09/08/2019,1.683
10/08/2019,1.684
11/08/2019,1.686
12/08/2019,1.686
13/08/2019,1.687
14/08/2019,1.687
15/08/2019,1.689
16/08/2019,1.69
17/08/2019,1.691
18/08/2019,1.693
19/08/2019,1.692
20/08/2019,1.692
21/08/2019,1.69
22/08/2019,1.695
23/08/2019,1.693
24/08/2019,1.691
25/08/2019,1.693
26/08/2019,1.692
27/08/2019,1.697
28/08/2019,1.695
29/08/2019,1.698
30/08/2019,1.698
31/08/2019,1.701
01/09/2019,1.702
02/09/2019,1.702
03/09/2019,1.702
04/09/2019,1.704
05/09/2019,1.701
06/09/2019,1.7
07/09/2019,1.7
08/09/2019,1.697
09/09/2019,1.701
10/09/2019,1.703
11/09/2019,1.704
12/09/2019,1.707
13/09/2019,1.708
14/09/2019,1.709
15/09/2019,1.709
16/09/2019,1.709
17/09/2019,1.709
18/09/2019,1.704
19/09/2019,1.704
20/09/2019,1.705
21/09/2019,1.707
22/09/2019,1.707
23/09/2019,1.708
24/09/2019,1.711
25/09/2019,1.711
26/09/2019,1.713
27/09/2019,1.713
28/09/2019,1.713
29/09/2019,1.715
30/09/2019,1.714
01/10/2019,1.714
02/10/2019,1.713
03/10/2019,1.712
04/10/2019,1.711
05/10/2019,1.713
06/10/2019,1.715
07/10/2019,1.715
08/10/2019,1.719
09/10/2019,1.718
10/10/2019,1.721
11/10/2019,1.721
12/10/2019,1.721
13/10/2019,1.722
14/10/2019,1.724
15/10/2019,1.724
16/10/2019,1.721
17/10/2019,1.72
18/10/2019,1.72
19/10/2019,1.72
20/10/2019,1.721
21/10/2019,1.722
22/10/2019,1.724
31/10/2019,1.727
01/11/2019,1.727
02/11/2019,1.727
03/11/2019,1.727
04/11/2019,1.728
05/11/2019,1.73
06/11/2019,1.733
07/11/2019,1.732
08/11/2019,1.731
09/11/2019,1.733
10/11/2019,1.733
11/11/2019,1.732
12/11/2019,1.734
13/11/2019,1.731
14/11/2019,1.733
15/11/2019,1.733
16/11/2019,1.732
17/11/2019,1.733
18/11/2019,1.732
19/11/2019,1.734
20/11/2019,1.737
21/11/2019,1.738
22/11/2019,1.737
23/11/2019,1.737
24/11/2019,1.738
25/11/2019,1.739
26/11/2019,1.741
27/11/2019,1.741
28/11/2019,1.739
29/11/2019,1.737
30/11/2019,1.738
01/12/2019,1.739
02/12/2019,1.739
03/12/2019,1.738
04/12/2019,1.741
05/12/2019,1.743
06/12/2019,1.744
07/12/2019,1.746
08/12/2019,1.747
09/12/2019,1.748
10/12/2019,1.748
11/12/2019,1.748
12/12/2019,1.745
13/12/2019,1.749
14/12/2019,1.749
15/12/2019,1.749
16/12/2019,1.749
17/12/2019,1.748
18/12/2019,1.751
19/12/2019,1.752
20/12/2019,1.755
21/12/2019,1.755
22/12/2019,1.755
23/12/2019,1.755
24/12/2019,1.756
25/12/2019,1.756
26/12/2019,1.755
27/12/2019,1.754
28/12/2019,1.754
29/12/2019,1.754
30/12/2019,1.755
31/12/2019,1.755
01/01/2020,1.758
02/01/2020,1.759
03/01/2020,1.761
04/01/2020,1.762
05/01/2020,1.761
06/01/2020,1.763
07/01/2020,1.763
08/01/2020,1.765
09/01/2020,1.762
10/01/2020,1.761
11/01/2020,1.761
12/01/2020,1.767
13/01/2020,1.764
14/01/2020,1.765
15/01/2020,1.767
16/01/2020,1.768
17/01/2020,1.769
18/01/2020,1.767
19/01/2020,1.769
20/01/2020,1.77
21/01/2020,1.77
22/01/2020,1.766
23/01/2020,1.764
24/01/2020,1.766
25/01/2020,1.768
26/01/2020,1.769
27/01/2020,1.77
28/01/2020,1.768
29/01/2020,1.773
30/01/2020,1.771
31/01/2020,1.771
01/02/2020,1.772
02/02/2020,1.773
03/02/2020,1.776
04/02/2020,1.775
05/02/2020,1.776
06/02/2020,1.777
07/02/2020,1.775
08/02/2020,1.777
09/02/2020,1.777
10/02/2020,1.777
11/02/2020,1.777
12/02/2020,1.78
13/02/2020,1.78
14/02/2020,1.78
15/02/2020,1.783
16/02/2020,1.784
17/02/2020,1.784
18/02/2020,1.785
19/02/2020,1.786
20/02/2020,1.784
21/02/2020,1.785
22/02/2020,1.788
23/02/2020,1.789
24/02/2020,1.789
25/02/2020,1.791
26/02/2020,1.792
27/02/2020,1.793
28/02/2020,1.795
29/02/2020,1.796
01/03/2020,1.796
02/03/2020,1.798
03/03/2020,1.799
04/03/2020,1.799
05/03/2020,1.799
06/03/2020,1.799
07/03/2020,1.801
08/03/2020,1.803
09/03/2020,1.805
10/03/2020,1.804
11/03/2020,1.804
12/03/2020,1.806
13/03/2020,1.807
14/03/2020,1.807
15/03/2020,1.809
16/03/2020,1.809
17/03/2020,1.81
18/03/2020,1.811
19/03/2020,1.812
20/03/2020,1.812
21/03/2020,1.814
22/03/2020,1.815
23/03/2020,1.816
24/03/2020,1.817
25/03/2020,1.818
26/03/2020,1.82
27/03/2020,1.82
28/03/2020,1.821
29/03/2020,1.823
30/03/2020,1.824
31/03/2020,1.825
01/04/2020,1.827
02/04/2020,1.826
03/04/2020,1.827
04/04/2020,1.828
05/04/2020,1.828
06/04/2020,1.83
07/04/2020,1.832
08/04/2020,1.832
09/04/2020,1.835
10/04/2020,1.835
11/04/2020,1.837
12/04/2020,1.838
13/04/2020,1.839
14/04/2020,1.84
15/04/2020,1.841
16/04/2020,1.842
16/04/2020,1.842
17/04/2020,1.844
18/04/2020,1.845
19/04/2020,1.845
20/04/2020,1.847
21/04/2020,1.849
22/04/2020,1.85
23/04/2020,1.851
24/04/2020,1.852
25/04/2020,1.852
26/04/2020,1.855
27/04/2020,1.855
28/04/2020,1.857
29/04/2020,1.859
30/04/2020,1.859
01/05/2020,1.861
02/05/2020,1.862
03/05/2020,1.864
04/05/2020,1.864
05/05/2020,1.865
06/05/2020,1.868
07/05/2020,1.868
08/05/2020,1.87
09/05/2020,1.871
10/05/2020,1.873
11/05/2020,1.874
12/05/2020,1.876
13/05/2020,1.877
14/05/2020,1.878
15/05/2020,1.879
16/05/2020,1.88
17/05/2020,1.882
18/05/2020,1.884
19/05/2020,1.884
20/05/2020,1.886
21/05/2020,1.887
22/05/2020,1.89
23/05/2020,1.891
24/05/2020,1.893
25/05/2020,1.894
26/05/2020,1.894
27/05/2020,1.897
28/05/2020,1.898
29/05/2020,1.9
30/05/2020,1.901
31/05/2020,1.903
01/06/2020,1.904
02/06/2020,1.905
03/06/2020,1.904
04/06/2020,1.904
05/06/2020,1.91
06/06/2020,1.911
07/06/2020,1.913
08/06/2020,1.914
09/06/2020,1.916
10/06/2020,1.917
11/06/2020,1.917
12/06/2020,1.919
13/06/2020,1.92
14/06/2020,1.922
15/06/2020,1.923
16/06/2020,1.924
17/06/2020,1.926
18/06/2020,1.928
19/06/2020,1.929
20/06/2020,1.931
21/06/2020,1.933
22/06/2020,1.935
23/06/2020,1.936
24/06/2020,1.937
25/06/2020,1.939
26/06/2020,1.94
27/06/2020,1.942
28/06/2020,1.943
29/06/2020,1.944
30/06/2020,1.947
01/07/2020,1.949
02/07/2020,1.952
03/07/2020,1.955
04/07/2020,1.957
05/07/2020,1.958
06/07/2020,1.957
07/07/2020,1.959
08/07/2020,1.964
09/07/2020,1.964
10/07/2020,1.967
11/07/2020,1.97
12/07/2020,1.971
13/07/2020,1.973
14/07/2020,1.973
15/07/2020,1.978
16/07/2020,1.979
17/07/2020,1.98
18/07/2020,1.983
19/07/2020,1.985
20/07/2020,1.984
21/07/2020,1.985
22/07/2020,1.987
22/07/2020,1.989
22/07/2020,1.987
23/07/2020,1.988
24/07/2020,1.991
25/07/2020,1.993
26/07/2020,1.995
27/07/2020,1.996
28/07/2020,1.997
29/07/2020,1.999
30/07/2020,2.003
31/07/2020,2.003
01/08/2020,2.004
02/08/2020,2.005
03/08/2020,2.005
04/08/2020,2.008
05/08/2020,2.007
06/08/2020,2.011
07/08/2020,2.012
08/08/2020,2.013
09/08/2020,2.015
10/08/2020,2.014
11/08/2020,2.016
12/08/2020,2.016
13/08/2020,2.019
14/08/2020,2.022
15/08/2020,2.022
16/08/2020,2.023
17/08/2020,2.023
18/08/2020,2.024
19/08/2020,2.025
20/08/2020,2.029
21/08/2020,2.031
22/08/2020,2.032
22/08/2020,2.031
23/08/2020,2.031
24/08/2020,2.03
25/08/2020,1.947
26/08/2020,1.895
27/08/2020,1.878
28/08/2020,1.869
29/08/2020,1.861
30/08/2020,1.855
31/08/2020,1.848
01/09/2020,1.84
02/09/2020,1.836
03/09/2020,1.835
04/09/2020,1.832
05/09/2020,1.829
06/09/2020,1.826
07/09/2020,1.823
08/09/2020,1.819
09/09/2020,1.814
10/09/2020,1.813
11/09/2020,1.811
12/09/2020,1.808
13/09/2020,1.806
14/09/2020,1.804
15/09/2020,1.802
16/09/2020,1.8
17/09/2020,1.799
18/09/2020,1.798
19/09/2020,1.798
20/09/2020,1.795
21/09/2020,1.795
22/09/2020,1.798
22/09/2020,1.798
22/09/2020,1.795
23/09/2020,1.796
24/09/2020,1.794
25/09/2020,1.793
26/09/2020,1.794
27/09/2020,1.792
28/09/2020,1.793
29/09/2020,1.793
30/09/2020,1.792
01/10/2020,1.792
02/10/2020,1.793
03/10/2020,1.793
04/10/2020,1.793
05/10/2020,1.793
06/10/2020,1.792
07/10/2020,1.794
08/10/2020,1.795
09/10/2020,1.796
10/10/2020,1.796
11/10/2020,1.796
12/10/2020,1.796
13/10/2020,1.798
14/10/2020,1.798
15/10/2020,1.799
16/10/2020,1.799
17/10/2020,1.8
18/10/2020,1.8
19/10/2020,1.801
20/10/2020,1.802
21/10/2020,1.804
22/10/2020,1.804
22/10/2020,1.804
23/10/2020,1.804
24/10/2020,1.806
25/10/2020,1.807
26/10/2020,1.808
27/10/2020,1.81
28/10/2020,1.815
29/10/2020,1.811
30/10/2020,1.812
31/10/2020,1.814
01/11/2020,1.815
02/11/2020,1.816
03/11/2020,1.816
04/11/2020,1.818
05/11/2020,1.818
06/11/2020,1.82
07/11/2020,1.821
08/11/2020,1.82
09/11/2020,1.823
10/11/2020,1.823
11/11/2020,1.825
12/11/2020,1.827
13/11/2020,1.828
14/11/2020,1.829
15/11/2020,1.829
16/11/2020,1.83
17/11/2020,1.831
18/11/2020,1.833
19/11/2020,1.834
20/11/2020,1.835
21/11/2020,1.836
22/11/2020,1.837
22/11/2020,1.837
23/11/2020,1.838
24/11/2020,1.839
25/11/2020,1.838
26/11/2020,1.84
27/11/2020,1.842
28/11/2020,1.841
29/11/2020,1.843
30/11/2020,1.843
01/12/2020,1.845
02/12/2020,1.846
03/12/2020,1.845
04/12/2020,1.847
05/12/2020,1.848
06/12/2020,1.849
07/12/2020,1.85
08/12/2020,1.852
09/12/2020,1.85
10/12/2020,1.851
11/12/2020,1.852
12/12/2020,1.853
13/12/2020,1.855
14/12/2020,1.855
15/12/2020,1.855
16/12/2020,1.857
17/12/2020,1.858
18/12/2020,1.86
19/12/2020,1.861
20/12/2020,1.86
21/12/2020,1.863
22/12/2020,1.866
22/12/2020,1.866
23/12/2020,1.861
24/12/2020,1.863
25/12/2020,1.863
26/12/2020,1.865
27/12/2020,1.866
28/12/2020,1.867
29/12/2020,1.868
30/12/2020,1.87
31/12/2020,1.871
01/01/2021,1.872
02/01/2021,1.873
03/01/2021,1.873
04/01/2021,1.872
05/01/2021,1.874
06/01/2021,1.874
07/01/2021,1.877
08/01/2021,1.877
09/01/2021,1.878
10/01/2021,1.879
11/01/2021,1.878
12/01/2021,1.88
13/01/2021,1.882
14/01/2021,1.882
15/01/2021,1.883
16/01/2021,1.884
17/01/2021,1.885
18/01/2021,1.885
19/01/2021,1.887
20/01/2021,1.886
21/01/2021,1.888
22/01/2021,1.89
22/01/2021,1.89
23/01/2021,1.891
24/01/2021,1.89
25/01/2021,1.891
26/01/2021,1.891
27/01/2021,1.893
27/01/2021,1.893
28/01/2021,1.895
28/01/2021,1.895
29/01/2021,1.896
30/01/2021,1.896
31/01/2021,1.897
01/02/2021,1.897
02/02/2021,1.898
03/02/2021,1.898
04/02/2021,1.9
05/02/2021,1.9
06/02/2021,1.901
07/02/2021,1.902
08/02/2021,1.902
09/02/2021,1.902
10/02/2021,1.906
11/02/2021,1.906
12/02/2021,1.907
13/02/2021,1.907
14/02/2021,1.91
15/02/2021,1.911
16/02/2021,1.913
17/02/2021,1.913
18/02/2021,1.912
19/02/2021,1.914
20/02/2021,1.915
21/02/2021,1.915
22/02/2021,1.917
23/02/2021,1.918
24/02/2021,1.92
25/02/2021,1.921
26/02/2021,1.922
27/02/2021,1.923
27/02/2021,1.923
28/02/2021,1.924
01/03/2021,1.926
02/03/2021,1.925
03/03/2021,1.926
04/03/2021,1.926
05/03/2021,1.928
06/03/2021,1.926
07/03/2021,1.929
08/03/2021,1.93
09/03/2021,1.931
10/03/2021,1.934
11/03/2021,1.934
12/03/2021,1.934
13/03/2021,1.935
14/03/2021,1.936
15/03/2021,1.94
16/03/2021,1.94
17/03/2021,1.941
18/03/2021,1.941
19/03/2021,1.942
20/03/2021,1.944
21/03/2021,1.945
22/03/2021,1.948
22/03/2021,1.948
23/03/2021,1.947
24/03/2021,1.951
25/03/2021,1.95
26/03/2021,1.953
26/03/2021,1.953
27/03/2021,1.955
28/03/2021,1.956
29/03/2021,1.958
30/03/2021,1.959
31/03/2021,1.959
01/04/2021,1.959
02/04/2021,1.96
03/04/2021,1.962
04/04/2021,1.962
05/04/2021,1.964
06/04/2021,1.966
07/04/2021,1.97
08/04/2021,1.971
09/04/2021,1.972
10/04/2021,1.973
11/04/2021,1.975
12/04/2021,1.977
13/04/2021,1.978
14/04/2021,1.978
15/04/2021,1.978
16/04/2021,1.98
17/04/2021,1.981
18/04/2021,1.983
19/04/2021,1.988
20/04/2021,1.989
21/04/2021,1.991
22/04/2021,1.993
22/04/2021,1.993
23/04/2021,1.995
24/04/2021,1.996
25/04/2021,1.997
26/04/2021,2.0
27/04/2021,2.001
27/04/2021,2.001
27/04/2021,2.001
28/04/2021,2.004
29/04/2021,2.003
30/04/2021,2.005
01/05/2021,2.007
02/05/2021,2.009
03/05/2021,2.01
04/05/2021,2.011
05/05/2021,2.014
06/05/2021,2.017
06/05/2021,2.017
07/05/2021,2.018
08/05/2021,2.018
09/05/2021,2.021
10/05/2021,2.022
11/05/2021,2.023
12/05/2021,2.026
13/05/2021,2.028
14/05/2021,2.024
15/05/2021,2.03
16/05/2021,2.032
17/05/2021,2.032
18/05/2021,2.035
19/05/2021,2.036
20/05/2021,2.037
21/05/2021,2.038
22/05/2021,2.041
22/05/2021,2.041
23/05/2021,2.041
24/05/2021,2.043
25/05/2021,2.046
26/05/2021,2.045
27/05/2021,2.045
28/05/2021,2.046
29/05/2021,2.046
30/05/2021,2.048
31/05/2021,2.047
01/06/2021,2.048
02/06/2021,2.051
03/06/2021,2.052
04/06/2021,2.054
05/06/2021,2.056
06/06/2021,2.058
07/06/2021,2.059
08/06/2021,2.059
09/06/2021,2.063
10/06/2021,2.063
11/06/2021,2.07
12/06/2021,2.069
13/06/2021,2.067
14/06/2021,2.07
15/06/2021,2.069
16/06/2021,2.071
17/06/2021,2.072
18/06/2021,2.075
19/06/2021,2.079
20/06/2021,2.08
21/06/2021,2.078
22/06/2021,2.078
23/06/2021,2.077
24/06/2021,2.081
24/06/2021,2.082
25/06/2021,2.082
26/06/2021,2.083
27/06/2021,2.084
27/06/2021,2.084
28/06/2021,2.085
29/06/2021,2.088
30/06/2021,2.089
01/07/2021,2.091
02/07/2021,2.091
03/07/2021,2.093
04/07/2021,2.095
05/07/2021,2.096
06/07/2021,2.097
07/07/2021,2.095
08/07/2021,2.097
09/07/2021,2.1
10/07/2021,2.1
11/07/2021,2.101
12/07/2021,2.101
13/07/2021,2.101
14/07/2021,2.101
15/07/2021,2.103
16/07/2021,2.104
17/07/2021,2.106
18/07/2021,2.106
19/07/2021,2.106
20/07/2021,2.107
21/07/2021,2.108
22/07/2021,2.111
22/07/2021,2.111
23/07/2021,2.108
24/07/2021,2.111
25/07/2021,2.111
26/07/2021,2.111
27/07/2021,2.112
28/07/2021,2.114
29/07/2021,2.114
30/07/2021,2.115
31/07/2021,2.116
01/08/2021,2.116
02/08/2021,2.117
03/08/2021,2.118
04/08/2021,2.118
05/08/2021,2.117
06/08/2021,2.118
07/08/2021,2.118
08/08/2021,2.123
09/08/2021,2.12
10/08/2021,2.121
11/08/2021,2.122
12/08/2021,2.123
13/08/2021,2.124
14/08/2021,2.125
15/08/2021,2.126
16/08/2021,2.126
17/08/2021,2.125
18/08/2021,2.128
19/08/2021,2.126
20/08/2021,2.126
21/08/2021,2.128
22/08/2021,2.127
23/08/2021,2.129
23/08/2021,2.129
24/08/2021,2.128
25/08/2021,2.129
26/08/2021,2.132
27/08/2021,2.132
28/08/2021,2.133
29/08/2021,2.133
30/08/2021,2.134
31/08/2021,2.134
01/09/2021,2.133
02/09/2021,2.134
03/09/2021,2.134
04/09/2021,2.134
05/09/2021,2.134
06/09/2021,2.136
07/09/2021,2.135
08/09/2021,2.136
09/09/2021,2.135
10/09/2021,2.137
11/09/2021,2.138
12/09/2021,2.138
13/09/2021,2.138
14/09/2021,2.133
15/09/2021,2.138
16/09/2021,2.138
17/09/2021,2.139
18/09/2021,2.139
19/09/2021,2.139
20/09/2021,2.139
21/09/2021,2.142
22/09/2021,2.14
22/09/2021,2.14
23/09/2021,2.139
24/09/2021,2.141
25/09/2021,2.142
25/09/2021,2.142
26/09/2021,2.141
27/09/2021,2.142
28/09/2021,2.142
29/09/2021,2.142
30/09/2021,2.143
01/10/2021,2.142
02/10/2021,2.142
03/10/2021,2.142
04/10/2021,2.142
05/10/2021,2.142
06/10/2021,2.145
07/10/2021,2.143
08/10/2021,2.144
09/10/2021,2.143
10/10/2021,2.143
11/10/2021,2.144
12/10/2021,2.146
13/10/2021,2.144
13/10/2021,2.144
14/10/2021,2.146
14/10/2021,2.146
15/10/2021,2.147
16/10/2021,2.147
17/10/2021,2.149
18/10/2021,2.15
19/10/2021,2.149
20/10/2021,2.151
21/10/2021,2.15
22/10/2021,2.151
22/10/2021,2.151
23/10/2021,2.15
24/10/2021,2.153
25/10/2021,2.152
26/10/2021,2.152
27/10/2021,2.153
28/10/2021,2.153
29/10/2021,2.151
29/10/2021,2.151
29/10/2021,2.151
30/10/2021,2.153
31/10/2021,2.153
01/11/2021,2.153
02/11/2021,2.154
03/11/2021,2.154
04/11/2021,2.154
05/11/2021,2.154
06/11/2021,2.156
07/11/2021,2.157
08/11/2021,2.157
09/11/2021,2.157
10/11/2021,2.156
11/11/2021,2.157
12/11/2021,2.156
13/11/2021,2.157
14/11/2021,2.157
15/11/2021,2.158
15/11/2021,2.158
16/11/2021,2.158
17/11/2021,2.157
18/11/2021,2.159
19/11/2021,2.159
20/11/2021,2.16
